season,week,gameday,player_id,player_name,position,team,home_team,away_team,roof,temp,wind,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,targets,carries,rushing_attempts,fumbles_lost,injury_status,injury_type,spread_line,total_line,game_id,fantasy_points
2023,2,2023-09-08,p_wr_det,Amon Demo,WR,DET,BAL,DET,outdoors,53.37195050972265,4.071018653086134,0.0,0,0,0.0,0,7,85.3,0,9,1,1,0,,,-2.6,44.7,2023_2_DET_BAL,12.03
2023,2,2023-09-08,p_qb_phi,Jalen Demo,QB,PHI,SF,PHI,outdoors,68.11416518378597,3.090450770245984,198.7,0,1,20.6,0,0,0.0,0,0,0,1,0,,,-1.5,43.9,2023_2_PHI_SF,8.008
2023,2,2023-09-08,p_rb_phi,Saquon Demo,RB,PHI,SF,PHI,outdoors,55.10810590564555,5.323722166847109,0.0,0,0,18.8,0,4,41.9,0,5,17,17,0,,,0.0,45.4,2023_2_PHI_SF,8.07
2023,2,2023-09-08,p_wr_dal,CeeDee Demo,WR,DAL,DAL,MIA,dome,,,0.0,0,0,11.6,0,1,139.8,1,1,0,0,0,,,-4.0,48.5,2023_2_MIA_DAL,21.64
2023,2,2023-09-08,p_te_phi,Dallas Demo,TE,PHI,SF,PHI,outdoors,63.31495006948586,9.153361511903128,0.0,0,0,0.0,0,6,46.9,0,8,0,0,0,Doubtful,hamstring,2.9,42.7,2023_2_PHI_SF,7.69
2023,3,2023-09-15,p_qb_kc,Patrick Demo,QB,KC,CHI,KC,outdoors,46.48416785120948,4.895893071597056,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,Out,,-0.2,46.6,2023_3_KC_CHI,0.0
2023,3,2023-09-15,p_rb_kc,Isiah Demo,RB,KC,CHI,KC,outdoors,41.65314510554204,0.6568028484235402,0.0,0,0,92.2,0,9,3.3,0,10,21,21,0,Questionable,ankle,2.3,36.8,2023_3_KC_CHI,14.05
2023,3,2023-09-15,p_wr_kc,Rashee Demo,WR,KC,CHI,KC,outdoors,38.89576406293649,0.0,0.0,0,0,2.6,0,0,25.3,0,3,0,0,0,,,1.2,50.5,2023_3_KC_CHI,2.79
2023,3,2023-09-15,p_te_kc,Travis Demo,TE,KC,CHI,KC,outdoors,72.1121918404207,7.990407999954729,0.0,0,0,0.0,0,4,57.8,1,5,0,0,1,,,-3.3,48.1,2023_3_KC_CHI,11.780000000000001
2023,3,2023-09-15,p_qb_buf,Josh Demo,QB,BUF,BUF,SF,outdoors,45.05239374044853,4.688775903377037,177.4,1,1,3.8,0,0,0.0,0,0,0,5,0,,,-1.6,46.2,2023_3_SF_BUF,9.476
2023,3,2023-09-15,p_rb_buf,James Demo,RB,BUF,BUF,SF,outdoors,55.300559362994676,2.0044143692738485,0.0,0,0,89.0,0,6,25.0,0,8,15,15,0,,,6.3,55.2,2023_3_SF_BUF,14.4
2023,3,2023-09-15,p_wr_buf,Stefon Demo,WR,BUF,BUF,SF,outdoors,68.68228593965168,4.390027301316442,0.0,0,0,3.1,0,2,45.7,0,2,0,0,0,,,1.1,39.2,2023_3_SF_BUF,5.880000000000001
2023,3,2023-09-15,p_qb_sf,Brock Demo,QB,SF,BUF,SF,outdoors,43.80825275585911,12.348378783472455,320.7,2,1,7.0,0,0,0.0,0,0,0,6,0,,,0.1,44.5,2023_3_SF_BUF,19.528
2023,3,2023-09-15,p_rb_sf,CMC Demo,RB,SF,BUF,SF,outdoors,58.40744197581199,16.00023640659804,0.0,0,0,84.8,0,5,1.6,0,6,12,12,0,,,-8.5,40.9,2023_3_SF_BUF,11.14
2023,3,2023-09-15,p_wr_sf,Deebo Demo,WR,SF,BUF,SF,outdoors,56.706993480104444,8.92183353587832,0.0,0,0,11.8,0,2,64.2,0,2,0,0,0,,,-6.4,53.0,2023_3_SF_BUF,8.600000000000001
2023,3,2023-09-15,p_qb_no,Derek Demo,QB,NO,GB,NO,outdoors,85.47100247167754,7.837628380412725,311.7,3,0,0.0,0,0,0.0,0,0,0,1,0,,,-0.4,53.7,2023_3_NO_GB,24.468
2023,3,2023-09-15,p_wr_no,Chris Demo,WR,NO,GB,NO,outdoors,58.88931462302362,1.3931796417736537,0.0,0,0,0.0,0,5,112.6,0,5,0,0,0,,,6.5,45.7,2023_3_NO_GB,13.76
2023,3,2023-09-15,p_qb_min,Kirk Demo,QB,MIN,MIN,LAR,dome,,,220.9,1,1,8.3,0,0,0.0,0,0,0,4,0,,,-6.2,44.7,2023_3_LAR_MIN,11.666
2023,3,2023-09-15,p_rb_min,Aaron Demo,RB,MIN,MIN,LAR,dome,,,0.0,0,0,0.9,0,2,39.8,0,3,12,12,0,,,0.5,50.9,2023_3_LAR_MIN,5.07
2023,3,2023-09-15,p_qb_det,Jared Demo,QB,DET,DET,SEA,dome,,,212.1,6,0,0.0,0,0,0.0,0,0,0,3,0,Doubtful,ankle,-3.4,47.4,2023_3_SEA_DET,32.484
2023,3,2023-09-15,p_wr_det,Amon Demo,WR,DET,DET,SEA,dome,,,0.0,0,0,4.9,0,2,75.7,1,2,0,0,0,,,-0.4,41.8,2023_3_SEA_DET,15.06
2023,3,2023-09-15,p_qb_phi,Jalen Demo,QB,PHI,PHI,DAL,outdoors,73.89558779320609,7.404857466999374,196.6,1,0,24.7,0,0,0.0,0,0,0,4,0,,,4.0,41.3,2023_3_DAL_PHI,14.334000000000001
2023,3,2023-09-15,p_rb_phi,Saquon Demo,RB,PHI,PHI,DAL,outdoors,53.863427853102635,5.7441232138029275,0.0,0,0,30.2,0,2,11.6,1,4,19,19,0,,,9.9,46.9,2023_3_DAL_PHI,11.18
2023,3,2023-09-15,p_wr_dal,CeeDee Demo,WR,DAL,PHI,DAL,outdoors,55.06199323982299,9.2824598922177,0.0,0,0,4.2,0,9,39.6,0,10,1,1,0,,,3.1,52.3,2023_3_DAL_PHI,8.88
2023,3,2023-09-15,p_te_phi,Dallas Demo,TE,PHI,PHI,DAL,outdoors,54.86599198162044,0.0,0.0,0,0,0.0,0,1,71.2,1,2,0,0,0,,,-2.1,43.6,2023_3_DAL_PHI,13.620000000000001
2023,4,2023-09-22,p_qb_kc,Patrick Demo,QB,KC,KC,BUF,outdoors,37.5739996159848,3.4731739365908387,259.2,3,0,51.5,0,0,0.0,0,0,0,5,0,,,8.1,49.0,2023_4_BUF_KC,27.518
2023,4,2023-09-22,p_rb_kc,Isiah Demo,RB,KC,KC,BUF,outdoors,47.1664228068624,11.905906026118709,0.0,0,0,106.8,1,3,40.2,0,3,7,7,0,,,0.9,52.1,2023_4_BUF_KC,22.2
2023,4,2023-09-22,p_wr_kc,Rashee Demo,WR,KC,KC,BUF,outdoors,66.69294131157176,9.436453805181818,0.0,0,0,5.7,0,3,60.4,0,4,1,1,0,,,0.7,49.4,2023_4_BUF_KC,8.11
2023,4,2023-09-22,p_te_kc,Travis Demo,TE,KC,KC,BUF,outdoors,58.63966406985793,10.783083328387772,0.0,0,0,0.0,0,3,55.3,0,5,0,0,0,Questionable,shoulder,-2.7,46.3,2023_4_BUF_KC,7.03
2023,4,2023-09-22,p_qb_buf,Josh Demo,QB,BUF,KC,BUF,outdoors,47.10239955225828,2.375353224489227,325.9,3,1,10.4,0,0,0.0,0,0,0,2,0,,,3.3,45.4,2023_4_BUF_KC,24.076
2023,4,2023-09-22,p_rb_buf,James Demo,RB,BUF,KC,BUF,outdoors,58.58723926950191,9.352426930550996,0.0,0,0,38.2,1,2,12.8,0,2,12,12,0,,,-2.8,45.7,2023_4_BUF_KC,12.100000000000001
2023,4,2023-09-22,p_wr_buf,Stefon Demo,WR,BUF,KC,BUF,outdoors,63.321947825879704,11.383072758882626,0.0,0,0,0.0,0,5,38.7,0,5,1,1,0,,,4.3,49.4,2023_4_BUF_KC,6.370000000000001
2023,4,2023-09-22,p_qb_sf,Brock Demo,QB,SF,SF,PHI,outdoors,55.58969599036445,11.884038494325733,144.3,1,0,22.6,0,0,0.0,0,0,0,0,0,,,2.3,49.5,2023_4_PHI_SF,12.032
2023,4,2023-09-22,p_rb_sf,CMC Demo,RB,SF,SF,PHI,outdoors,40.28350948797678,4.383821570295804,0.0,0,0,57.5,1,0,8.6,0,0,8,8,0,,,4.2,39.5,2023_4_PHI_SF,12.61
2023,4,2023-09-22,p_wr_sf,Deebo Demo,WR,SF,SF,PHI,outdoors,70.37135100626159,5.908658048180953,0.0,0,0,0.0,0,7,55.8,0,10,0,0,0,,,1.9,47.6,2023_4_PHI_SF,9.08
2023,4,2023-09-22,p_qb_no,Derek Demo,QB,NO,NO,MIN,dome,,,217.1,2,0,35.3,0,0,0.0,0,0,0,0,0,,,8.9,51.0,2023_4_MIN_NO,20.214
2023,4,2023-09-22,p_wr_no,Chris Demo,WR,NO,NO,MIN,dome,,,0.0,0,0,2.4,0,1,9.7,1,1,1,1,0,,,-0.3,49.1,2023_4_MIN_NO,7.71
2023,4,2023-09-22,p_qb_min,Kirk Demo,QB,MIN,NO,MIN,dome,,,223.1,1,2,36.9,0,0,0.0,0,0,0,4,0,,,4.5,41.7,2023_4_MIN_NO,12.613999999999999
2023,4,2023-09-22,p_rb_min,Aaron Demo,RB,MIN,NO,MIN,dome,,,0.0,0,0,79.0,0,3,8.1,0,3,14,14,0,,,-0.2,39.0,2023_4_MIN_NO,10.21
2023,4,2023-09-22,p_qb_det,Jared Demo,QB,DET,BAL,DET,outdoors,49.44444085508339,9.710017287105106,211.2,1,1,0.0,0,0,0.0,0,0,0,6,0,,,1.6,32.3,2023_4_DET_BAL,10.448
2023,4,2023-09-22,p_wr_det,Amon Demo,WR,DET,BAL,DET,outdoors,50.30436571110692,3.907511987948075,0.0,0,0,7.4,0,4,59.7,1,7,1,1,0,,,3.8,35.5,2023_4_DET_BAL,14.71
2023,4,2023-09-22,p_qb_phi,Jalen Demo,QB,PHI,SF,PHI,outdoors,49.004199155653545,16.71810933645783,296.1,2,1,36.5,0,0,0.0,0,0,0,0,0,,,1.1,43.5,2023_4_PHI_SF,21.494
2023,4,2023-09-22,p_rb_phi,Saquon Demo,RB,PHI,SF,PHI,outdoors,46.25509174503899,11.10186196965679,0.0,0,0,85.5,0,2,28.0,0,2,24,24,0,Doubtful,,12.4,48.6,2023_4_PHI_SF,12.350000000000001
2023,4,2023-09-22,p_wr_dal,CeeDee Demo,WR,DAL,DAL,MIA,dome,,,0.0,0,0,5.5,0,2,51.7,0,3,1,1,0,,,0.6,51.4,2023_4_MIA_DAL,6.720000000000001
2023,4,2023-09-22,p_te_phi,Dallas Demo,TE,PHI,SF,PHI,outdoors,52.574184954381295,4.650024515608887,0.0,0,0,0.0,0,6,64.3,1,7,0,0,0,,,0.7,49.9,2023_4_PHI_SF,15.43
2023,5,2023-09-29,p_qb_kc,Patrick Demo,QB,KC,CHI,KC,outdoors,59.2585900176321,10.92623765679428,253.8,2,1,7.1,0,0,0.0,0,0,0,2,0,,,2.0,40.6,2023_5_KC_CHI,16.862000000000002
2023,5,2023-09-29,p_rb_kc,Isiah Demo,RB,KC,CHI,KC,outdoors,49.777453137449875,11.820572027508948,0.0,0,0,129.1,0,0,20.4,0,1,16,16,0,,,0.3,48.1,2023_5_KC_CHI,14.95
2023,5,2023-09-29,p_wr_kc,Rashee Demo,WR,KC,CHI,KC,outdoors,42.91422750080812,6.27421566378551,0.0,0,0,0.0,0,3,49.3,0,3,0,0,0,,,-9.0,47.1,2023_5_KC_CHI,6.43
2023,5,2023-09-29,p_te_kc,Travis Demo,TE,KC,CHI,KC,outdoors,62.28533438785773,1.5907437613566726,0.0,0,0,0.0,0,4,37.9,0,4,0,0,0,,,-1.0,38.3,2023_5_KC_CHI,5.79
2023,5,2023-09-29,p_qb_buf,Josh Demo,QB,BUF,BUF,SF,outdoors,46.24169591361672,7.958600580352065,213.5,4,1,1.6,1,0,0.0,0,0,0,3,0,,,-2.0,38.3,2023_5_SF_BUF,28.7
2023,5,2023-09-29,p_rb_buf,James Demo,RB,BUF,BUF,SF,outdoors,38.89446380923299,0.0,0.0,0,0,42.2,0,4,37.0,0,6,4,4,0,Questionable,hamstring,1.6,50.1,2023_5_SF_BUF,9.920000000000002
2023,5,2023-09-29,p_wr_buf,Stefon Demo,WR,BUF,BUF,SF,outdoors,70.77782290791279,0.4215403924326413,0.0,0,0,0.0,0,6,115.1,1,8,0,0,0,,,-0.2,35.0,2023_5_SF_BUF,20.509999999999998
2023,5,2023-09-29,p_qb_sf,Brock Demo,QB,SF,BUF,SF,outdoors,56.94114305343803,6.209686652144127,183.6,3,1,12.7,0,0,0.0,0,0,0,1,0,,,1.5,47.9,2023_5_SF_BUF,18.614
2023,5,2023-09-29,p_rb_sf,CMC Demo,RB,SF,BUF,SF,outdoors,83.15704712997464,11.962537058363033,0.0,0,0,13.8,0,2,27.1,0,4,10,10,0,,,-1.1,55.6,2023_5_SF_BUF,5.09
2023,5,2023-09-29,p_wr_sf,Deebo Demo,WR,SF,BUF,SF,outdoors,55.69769755322112,8.319888556844274,0.0,0,0,0.1,0,7,55.1,0,7,1,1,0,,,-0.2,38.1,2023_5_SF_BUF,9.02
2023,5,2023-09-29,p_qb_no,Derek Demo,QB,NO,GB,NO,outdoors,84.11300408772803,11.60612686399896,337.7,1,0,10.4,0,0,0.0,0,0,0,3,0,,,-5.3,39.1,2023_5_NO_GB,18.548
2023,5,2023-09-29,p_wr_no,Chris Demo,WR,NO,GB,NO,outdoors,85.95841803485003,14.812291220001065,0.0,0,0,0.0,0,7,93.1,0,8,0,0,0,,,2.2,39.5,2023_5_NO_GB,12.81
2023,5,2023-09-29,p_qb_min,Kirk Demo,QB,MIN,MIN,LAR,dome,,,121.7,2,1,34.5,0,0,0.0,0,0,0,4,0,,,2.9,47.3,2023_5_LAR_MIN,14.318000000000001
2023,5,2023-09-29,p_rb_min,Aaron Demo,RB,MIN,MIN,LAR,dome,,,0.0,0,0,61.7,1,1,19.4,0,2,21,21,0,,,4.0,51.4,2023_5_LAR_MIN,14.610000000000001
2023,5,2023-09-29,p_qb_det,Jared Demo,QB,DET,DET,SEA,dome,,,285.7,4,0,11.4,0,0,0.0,0,0,0,4,1,,,2.0,39.0,2023_5_SEA_DET,26.567999999999998
2023,5,2023-09-29,p_wr_det,Amon Demo,WR,DET,DET,SEA,dome,,,0.0,0,0,7.4,0,5,55.9,0,6,0,0,1,,,2.6,42.4,2023_5_SEA_DET,6.83
2023,5,2023-09-29,p_qb_phi,Jalen Demo,QB,PHI,PHI,DAL,outdoors,50.315977080900204,0.07198312699872211,194.8,1,0,0.0,0,0,0.0,0,0,0,6,0,,,5.2,47.8,2023_5_DAL_PHI,11.792000000000002
2023,5,2023-09-29,p_rb_phi,Saquon Demo,RB,PHI,PHI,DAL,outdoors,34.964192360431454,12.687614608748788,0.0,0,0,58.3,0,1,28.5,0,3,16,16,0,,,-2.6,54.0,2023_5_DAL_PHI,9.18
2023,5,2023-09-29,p_wr_dal,CeeDee Demo,WR,DAL,PHI,DAL,outdoors,43.58702882427735,10.842221527973065,0.0,0,0,0.0,0,2,96.0,1,5,0,0,0,,,-0.8,48.0,2023_5_DAL_PHI,16.6
2023,5,2023-09-29,p_te_phi,Dallas Demo,TE,PHI,PHI,DAL,outdoors,42.60485234756638,11.588628043750317,0.0,0,0,0.0,0,4,13.6,0,6,0,0,0,,,6.7,49.6,2023_5_DAL_PHI,3.3600000000000003
2023,6,2023-10-06,p_qb_kc,Patrick Demo,QB,KC,KC,BUF,outdoors,62.359103536838326,12.254304519295964,293.5,0,0,13.6,1,0,0.0,0,0,0,0,0,Questionable,hamstring,2.2,39.3,2023_6_BUF_KC,19.1
2023,6,2023-10-06,p_rb_kc,Isiah Demo,RB,KC,KC,BUF,outdoors,85.81817641931165,8.392250653889556,0.0,0,0,67.8,0,7,4.5,0,9,10,10,0,,,-0.2,52.7,2023_6_BUF_KC,10.73
2023,6,2023-10-06,p_wr_kc,Rashee Demo,WR,KC,KC,BUF,outdoors,61.722132169400595,6.117026384882573,0.0,0,0,14.5,0,4,47.9,0,4,0,0,0,,,9.7,39.1,2023_6_BUF_KC,8.24
2023,6,2023-10-06,p_te_kc,Travis Demo,TE,KC,KC,BUF,outdoors,56.05203277549191,12.030501084000681,0.0,0,0,0.0,0,0,81.7,0,0,0,0,1,,,-3.1,43.1,2023_6_BUF_KC,6.17
2023,6,2023-10-06,p_qb_buf,Josh Demo,QB,BUF,KC,BUF,outdoors,27.209082074645828,12.308792471016837,321.5,0,0,9.7,0,0,0.0,0,0,0,1,0,,,4.2,45.7,2023_6_BUF_KC,13.83
2023,6,2023-10-06,p_rb_buf,James Demo,RB,BUF,KC,BUF,outdoors,55.6946494719121,3.369609798247539,0.0,0,0,112.9,0,4,48.8,0,6,13,13,0,,,-5.2,44.7,2023_6_BUF_KC,18.17
2023,6,2023-10-06,p_wr_buf,Stefon Demo,WR,BUF,KC,BUF,outdoors,58.56007155690771,1.2696933607750616,0.0,0,0,0.0,0,8,62.3,0,8,1,1,0,,,5.7,44.0,2023_6_BUF_KC,10.23
2023,6,2023-10-06,p_qb_sf,Brock Demo,QB,SF,SF,PHI,outdoors,55.774775716709726,15.1476598728422,265.4,1,0,22.0,0,0,0.0,0,0,0,6,0,,,0.0,46.1,2023_6_PHI_SF,16.816
2023,6,2023-10-06,p_rb_sf,CMC Demo,RB,SF,SF,PHI,outdoors,48.55791031158248,9.573731527947938,0.0,0,0,64.1,0,3,3.0,0,4,16,16,0,Questionable,ankle,2.3,36.3,2023_6_PHI_SF,8.21
2023,6,2023-10-06,p_wr_sf,Deebo Demo,WR,SF,SF,PHI,outdoors,84.60282155220506,2.763956199614819,0.0,0,0,5.1,0,3,67.4,0,3,1,1,0,,,-1.8,40.7,2023_6_PHI_SF,8.75
2023,6,2023-10-06,p_qb_no,Derek Demo,QB,NO,NO,MIN,dome,,,177.2,3,2,40.7,0,0,0.0,0,0,0,1,0,,,-4.2,39.9,2023_6_MIN_NO,19.158
2023,6,2023-10-06,p_wr_no,Chris Demo,WR,NO,NO,MIN,dome,,,0.0,0,0,0.0,0,3,41.6,0,3,0,0,0,,,2.4,45.3,2023_6_MIN_NO,5.66
2023,6,2023-10-06,p_qb_min,Kirk Demo,QB,MIN,NO,MIN,dome,,,278.2,1,0,0.0,0,0,0.0,0,0,0,4,0,,,1.8,47.4,2023_6_MIN_NO,15.128
2023,6,2023-10-06,p_rb_min,Aaron Demo,RB,MIN,NO,MIN,dome,,,0.0,0,0,94.4,0,4,23.0,0,4,17,17,0,,,1.0,42.3,2023_6_MIN_NO,13.740000000000002
2023,6,2023-10-06,p_qb_det,Jared Demo,QB,DET,BAL,DET,outdoors,97.67941592361458,6.126024626049584,254.3,1,1,5.5,0,0,0.0,0,0,0,1,0,,,2.5,60.0,2023_6_DET_BAL,12.722000000000001
2023,6,2023-10-06,p_wr_det,Amon Demo,WR,DET,BAL,DET,outdoors,29.99863100514644,12.499998322148667,0.0,0,0,0.0,0,7,56.5,0,7,0,0,0,,,-0.9,43.5,2023_6_DET_BAL,9.15
2023,6,2023-10-06,p_qb_phi,Jalen Demo,QB,PHI,SF,PHI,outdoors,52.82773131017199,1.640724077495575,273.8,1,0,21.1,0,0,0.0,0,0,0,2,0,,,3.7,48.2,2023_6_PHI_SF,17.062
2023,6,2023-10-06,p_rb_phi,Saquon Demo,RB,PHI,SF,PHI,outdoors,66.25635331605365,5.802682433265549,0.0,0,0,23.0,1,4,46.8,0,4,9,9,0,,,-0.3,36.6,2023_6_PHI_SF,14.98
2023,6,2023-10-06,p_wr_dal,CeeDee Demo,WR,DAL,DAL,MIA,dome,,,0.0,0,0,0.0,0,3,105.6,1,5,1,1,1,,,0.2,54.9,2023_6_MIA_DAL,16.060000000000002
2023,6,2023-10-06,p_te_phi,Dallas Demo,TE,PHI,SF,PHI,outdoors,47.84673965450083,15.74362779231431,0.0,0,0,0.0,0,3,63.1,0,3,0,0,0,,,-6.6,40.7,2023_6_PHI_SF,7.8100000000000005
2023,7,2023-10-13,p_qb_kc,Patrick Demo,QB,KC,CHI,KC,outdoors,54.25141913369931,6.404471297235126,205.1,3,0,18.2,0,0,0.0,0,0,0,3,0,,,-1.2,43.4,2023_7_KC_CHI,22.024
2023,7,2023-10-13,p_rb_kc,Isiah Demo,RB,KC,CHI,KC,outdoors,72.23113524734114,4.339960335471428,0.0,0,0,67.8,0,6,19.0,0,8,20,20,0,,,-0.8,44.4,2023_7_KC_CHI,11.680000000000001
2023,7,2023-10-13,p_wr_kc,Rashee Demo,WR,KC,CHI,KC,outdoors,67.8135979086525,9.15504988627757,0.0,0,0,3.2,0,2,36.0,0,3,1,1,0,,,5.7,47.4,2023_7_KC_CHI,4.92
2023,7,2023-10-13,p_te_kc,Travis Demo,TE,KC,CHI,KC,outdoors,52.929293870776995,6.40663454711598,0.0,0,0,0.0,0,3,10.4,0,5,0,0,0,,,0.3,34.3,2023_7_KC_CHI,2.54
2023,7,2023-10-13,p_qb_buf,Josh Demo,QB,BUF,BUF,SF,outdoors,96.0925619966246,12.331831174925199,201.3,0,0,0.0,0,0,0.0,0,0,0,3,0,,,-4.6,46.1,2023_7_SF_BUF,8.052000000000001
2023,7,2023-10-13,p_rb_buf,James Demo,RB,BUF,BUF,SF,outdoors,60.92216906719136,1.926658363457193,0.0,0,0,95.0,0,6,0.0,0,6,16,16,0,,,1.3,48.8,2023_7_SF_BUF,12.5
2023,7,2023-10-13,p_wr_buf,Stefon Demo,WR,BUF,BUF,SF,outdoors,39.6040231882721,5.549308258803103,0.0,0,0,0.0,0,2,77.1,0,2,0,0,0,Doubtful,hamstring,-2.0,53.0,2023_7_SF_BUF,8.71
2023,7,2023-10-13,p_qb_sf,Brock Demo,QB,SF,BUF,SF,outdoors,73.53674339491212,4.221766417874037,253.4,2,0,0.0,0,0,0.0,0,0,0,0,0,,,2.5,38.0,2023_7_SF_BUF,18.136000000000003
2023,7,2023-10-13,p_rb_sf,CMC Demo,RB,SF,BUF,SF,outdoors,81.86347856849372,4.81751975075873,0.0,0,0,81.2,1,4,0.0,1,4,5,5,0,,,-6.4,40.8,2023_7_SF_BUF,22.12
2023,7,2023-10-13,p_wr_sf,Deebo Demo,WR,SF,BUF,SF,outdoors,32.5500928491568,14.762969548782728,0.0,0,0,14.1,0,4,25.4,0,7,0,0,0,,,-2.6,47.1,2023_7_SF_BUF,5.95
2023,7,2023-10-13,p_qb_no,Derek Demo,QB,NO,GB,NO,outdoors,59.84624886906851,6.419375640157564,183.9,1,0,30.8,0,0,0.0,0,0,0,0,0,,,-4.2,49.8,2023_7_NO_GB,14.436000000000002
2023,7,2023-10-13,p_wr_no,Chris Demo,WR,NO,GB,NO,outdoors,71.48775990677966,9.982434087054592,0.0,0,0,3.0,0,7,79.1,0,7,0,0,0,,,-1.2,41.8,2023_7_NO_GB,11.71
2023,7,2023-10-13,p_qb_min,Kirk Demo,QB,MIN,MIN,LAR,dome,,,324.2,2,1,0.5,0,0,0.0,0,0,0,2,0,,,0.1,36.0,2023_7_LAR_MIN,19.018
2023,7,2023-10-13,p_rb_min,Aaron Demo,RB,MIN,MIN,LAR,dome,,,0.0,0,0,104.4,0,1,51.2,0,1,11,11,0,,,-3.2,41.0,2023_7_LAR_MIN,16.060000000000002
2023,7,2023-10-13,p_qb_det,Jared Demo,QB,DET,DET,SEA,dome,,,212.9,1,1,49.0,0,0,0.0,0,0,0,3,0,,,-1.0,49.7,2023_7_SEA_DET,15.416
2023,7,2023-10-13,p_wr_det,Amon Demo,WR,DET,DET,SEA,dome,,,0.0,0,0,3.6,0,4,54.3,0,5,0,0,0,,,-4.5,48.2,2023_7_SEA_DET,7.789999999999999
2023,7,2023-10-13,p_qb_phi,Jalen Demo,QB,PHI,PHI,DAL,outdoors,41.37906351506275,9.417207178723185,188.0,2,0,35.2,0,0,0.0,0,0,0,1,0,,,1.0,50.5,2023_7_DAL_PHI,19.04
2023,7,2023-10-13,p_rb_phi,Saquon Demo,RB,PHI,PHI,DAL,outdoors,88.58247499621635,15.14893726235209,0.0,0,0,59.2,1,3,8.2,0,3,15,15,0,,,2.7,54.6,2023_7_DAL_PHI,14.240000000000002
2023,7,2023-10-13,p_wr_dal,CeeDee Demo,WR,DAL,PHI,DAL,outdoors,53.304394436929236,15.543598116612891,0.0,0,0,6.8,0,4,65.2,0,5,0,0,0,,,-6.2,41.6,2023_7_DAL_PHI,9.200000000000001
2023,7,2023-10-13,p_te_phi,Dallas Demo,TE,PHI,PHI,DAL,outdoors,45.34263979041246,11.173553210450022,0.0,0,0,0.0,0,3,49.9,0,4,0,0,0,,,2.4,42.4,2023_7_DAL_PHI,6.49
2023,8,2023-10-20,p_qb_kc,Patrick Demo,QB,KC,KC,BUF,outdoors,87.98271780223499,7.91201035372181,208.4,2,1,0.0,0,0,0.0,0,0,0,2,0,,,-0.7,46.3,2023_8_BUF_KC,14.335999999999999
2023,8,2023-10-20,p_rb_kc,Isiah Demo,RB,KC,KC,BUF,outdoors,53.51182397160924,9.995516026491266,0.0,0,0,51.0,0,3,42.3,0,3,16,16,0,,,1.0,51.3,2023_8_BUF_KC,10.83
2023,8,2023-10-20,p_wr_kc,Rashee Demo,WR,KC,KC,BUF,outdoors,45.573883319547015,8.90715698975181,0.0,0,0,4.1,0,3,62.8,0,3,0,0,0,,,-0.6,45.2,2023_8_BUF_KC,8.19
2023,8,2023-10-20,p_te_kc,Travis Demo,TE,KC,KC,BUF,outdoors,36.763025522366874,3.876887143976937,0.0,0,0,0.0,0,0,33.0,0,0,0,0,0,,,3.4,46.4,2023_8_BUF_KC,3.3000000000000003
2023,8,2023-10-20,p_qb_buf,Josh Demo,QB,BUF,KC,BUF,outdoors,70.39284502160295,7.901210700820742,200.9,3,0,0.0,0,0,0.0,0,0,0,4,0,,,2.2,50.1,2023_8_BUF_KC,20.036
2023,8,2023-10-20,p_rb_buf,James Demo,RB,BUF,KC,BUF,outdoors,51.70507492092164,10.824703267734073,0.0,0,0,76.0,1,6,18.0,0,7,1,1,0,,,5.9,46.1,2023_8_BUF_KC,18.400000000000002
2023,8,2023-10-20,p_wr_buf,Stefon Demo,WR,BUF,KC,BUF,outdoors,63.37772772411344,4.7860821517963785,0.0,0,0,4.7,0,3,46.7,0,4,0,0,0,,,-2.9,42.8,2023_8_BUF_KC,6.640000000000001
2023,8,2023-10-20,p_qb_sf,Brock Demo,QB,SF,SF,PHI,outdoors,40.000228287844045,9.783563195179763,294.8,0,0,8.9,0,0,0.0,0,0,0,1,0,,,-3.1,47.7,2023_8_PHI_SF,12.682
2023,8,2023-10-20,p_rb_sf,CMC Demo,RB,SF,SF,PHI,outdoors,39.208254053325064,4.954484280883396,0.0,0,0,118.4,0,0,31.1,0,2,12,12,0,,,-1.5,53.1,2023_8_PHI_SF,14.950000000000003
2023,8,2023-10-20,p_wr_sf,Deebo Demo,WR,SF,SF,PHI,outdoors,56.41480234571646,17.972142473405363,0.0,0,0,1.4,0,1,53.1,1,4,1,1,0,,,-2.7,43.2,2023_8_PHI_SF,11.95
2023,8,2023-10-20,p_qb_no,Derek Demo,QB,NO,NO,MIN,dome,,,330.3,0,0,0.0,0,0,0.0,0,0,0,4,0,Doubtful,knee,-0.9,47.5,2023_8_MIN_NO,13.212000000000002
2023,8,2023-10-20,p_wr_no,Chris Demo,WR,NO,NO,MIN,dome,,,0.0,0,0,0.0,0,4,80.1,0,6,1,1,0,,,-3.0,40.6,2023_8_MIN_NO,10.01
2023,8,2023-10-20,p_qb_min,Kirk Demo,QB,MIN,NO,MIN,dome,,,274.6,2,1,0.0,0,0,0.0,0,0,0,2,0,Questionable,knee,-1.5,42.4,2023_8_MIN_NO,16.984
